,id,artists,name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
434,3lec3CzDPAxsZokPph5w87,Carrie Underwood,"Jesus, Take the Wheel",country,0.359,0.518,2,-3.537,1,0.0302,0.665,0.0,0.106,0.135,76.572,226493,4
435,2op0kDNARK2VHWHntEeH4g,Tim McGraw,Just To See You Smile,country,0.492,0.823,6,-8.526,1,0.0297,0.127,0.0,0.0523,0.702,94.342,215173,4
436,4b0XF7CDpJEBAdVHMw7amV,James Otto,Just Got Started Lovin' You,country,0.705,0.606,7,-7.047,1,0.0243,0.159,0.00149,0.242,0.876,98.001,234640,4
437,3oyByfBYegVEDwYyqx9pRd,Alan Jackson,Don't Rock the Jukebox,country,0.641,0.637,7,-10.92,1,0.0262,0.0495,0.000138,0.267,0.793,147.502,171067,4
438,7Jpclr7tZ6aQXjoKzWXUJV,Crystal Gayle,Don't It Make My Brown Eyes Blue,country,0.736,0.321,6,-13.474,1,0.0444,0.799,0.00897,0.0619,0.342,84.928,157653,4
439,0w9LJae3sVlZlH2CnxTInF,Blake Shelton,God Gave Me You,country,0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,229533,4
440,5YwgJ6lpZ3SiAQwBEpjqey,Lynn Anderson,Rose Garden,country,0.589,0.501,0,-11.665,1,0.031,0.168,0.0,0.0741,0.969,131.064,175867,4
441,1fmi1hOBtH8xfUiWz4LVtE,Craig Morgan,That's What I Love About Sunday,country,0.6,0.56,8,-6.311,1,0.0325,0.479,0.0,0.111,0.417,139.469,201493,4
442,01CnYyPXMFRzOFVQBU8WMb,Martina McBride,This One's for the Girls,country,0.613,0.801,8,-4.431,1,0.0354,0.0626,1.15e-05,0.124,0.609,126.966,243160,4
443,0ElpjZyX8YBiXuYcDC1Ci9,Mark Wills,19 Somethin' - Greatest Hits Version,country,0.58,0.816,4,-5.165,1,0.0726,0.132,0.0,0.0776,0.814,89.938,200467,4
444,6dGWq08LXuIw6T2oUeHECh,C.W. McCall,Convoy,country,0.68,0.543,5,-14.876,1,0.141,0.857,0.000116,0.0881,0.796,111.62,230600,4
445,4pFNWAU8e8F32NQkMyLAZi,George Strait,"Love Without End, Amen",country,0.645,0.442,9,-12.997,1,0.0256,0.397,0.0,0.121,0.554,88.491,187000,4
446,7wIaLkbQzG6HMnE28etnif,John Michael Montgomery,I Swear,country,0.628,0.496,1,-7.103,1,0.0233,0.242,1.2e-05,0.147,0.266,85.523,262520,4
447,6CkydK3NOAMScIhViRzXoB,Brooks & Dunn,Ain't Nothing 'Bout You,country,0.325,0.887,0,-4.199,1,0.0569,0.144,1.35e-06,0.431,0.705,202.339,199413,4
448,6reuJxDtjebwc9FB6rNpp0,Kenny Chesney,Don't Blink,country,0.604,0.605,4,-8.516,1,0.0352,0.115,1.22e-05,0.305,0.647,147.925,285280,4
449,6iNcyWk5iUEY7P9zeTc5hm,Lonestar,Amazed,country,0.557,0.553,1,-7.954,1,0.0319,0.247,0.0,0.125,0.253,139.821,239987,4
450,7LimFGKop84KMDutqYaNIF,Toby Keith,How Do You Like Me Now?!,country,0.64,0.835,0,-4.806,1,0.0413,0.0726,3.11e-06,0.132,0.704,109.497,205920,4
451,3JWEMzwpcWCvu4Qw1BIbYi,Buck Owens,Act Naturally,country,0.552,0.474,7,-6.847,1,0.0275,0.336,0.0,0.173,0.7,92.156,143693,4
452,3mM14WXoPaLRjjkmxHe99L,Loretta Lynn,Coal Miner's Daughter - Single Version,country,0.604,0.354,9,-14.07,1,0.0313,0.836,0.00474,0.103,0.635,137.349,180960,4
453,3QvOV1QYPPre7gjppKyeON,Joe Diffie,Pickup Man,country,0.709,0.757,7,-7.006,1,0.0408,0.434,0.0,0.336,0.852,140.664,216693,4
454,15TITugVC8RrpLctHXOqT8,Johnny Cash,Daddy Sang Bass,country,0.681,0.638,4,-7.818,1,0.0367,0.699,0.000629,0.0581,0.677,96.882,140440,4
455,5BYOLEoFD1fWokKncxz7BQ,George Strait,You Look So Good In Love,country,0.642,0.233,9,-16.568,1,0.0298,0.435,0.0,0.105,0.333,114.495,193400,3
456,4H2TRR9FjnnIwxGnIt9stO,Clint Black,Killin' Time,country,0.714,0.522,7,-9.773,1,0.0283,0.455,1.02e-05,0.0967,0.69,121.312,168000,4
457,7MYCBhcWtRSJ7YXTfIHlI8,Merle Haggard,Big City,country,0.707,0.401,4,-14.222,1,0.0533,0.275,0.000296,0.201,0.602,136.188,179333,4
458,4dqEzdFAYkj1rjYLVDuTlN,Dolly Parton & Kenny Rogers,Islands In the Stream,country,0.595,0.473,8,-9.828,1,0.0347,0.702,0.0,0.0725,0.716,204.016,249293,4
459,5cCLKP66G2PJEorzYQVXHR,Collin Raye,"Love, Me",country,0.686,0.234,0,-12.646,1,0.0295,0.742,0.0,0.145,0.342,106.581,231507,4
460,5g12xHasIIOu6rNGQ933qT,Vince Gill,When I Call Your Name,country,0.506,0.11,5,-17.615,1,0.0307,0.35,0.00144,0.139,0.208,70.554,255133,3
461,2KEu2z1f7TakR3KY4jGLzl,Alabama,High Cotton,country,0.661,0.581,5,-9.67,1,0.032,0.423,0.0,0.11,0.863,91.11,180320,4
462,73xcnqBwjnGwAlrfBomLP3,Eddie Rabbitt,Every Which Way but Loose - 2009 Remaster,country,0.598,0.483,7,-7.474,1,0.0292,0.458,7.88e-06,0.36,0.452,130.663,171653,4
463,3gP4z9Muyf51JdDyN91upf,Merle Haggard,Fightin Side Of Me,country,0.75,0.451,4,-13.355,1,0.048,0.512,0.0,0.272,0.743,95.483,174667,4
464,2s1gKDfyy4wTv5gzZleWUT,Shenandoah,Two Dozen Roses,country,0.695,0.502,4,-12.01,1,0.0279,0.327,0.0,0.097,0.543,117.083,223613,4
465,6ANPIv5r3vdWntrmFa6H6M,Waylon Jennings,"Luckenbach, Texas (Back to the Basics of Love)",country,0.684,0.45,7,-10.422,1,0.0332,0.704,0.00191,0.243,0.639,102.902,200493,4
466,4EDBgrYqYQ6b50yhJWKsHp,Toby Keith,Should've Been A Cowboy,country,0.579,0.731,7,-5.659,1,0.0323,0.244,0.0,0.297,0.618,133.582,209867,4
467,4raGevWiW8i1gactXulebp,"Hank Williams, Jr. & Reba McEntire & Willie Nelson & Tom Petty",Mind Your Own Business,country,0.568,0.698,9,-4.733,1,0.0436,0.0459,0.0,0.095,0.872,164.371,148440,4
468,1p7hfw8melMsCbaaX36C0v,Ronnie Milsap,Lost In The Fifties Tonight,country,0.492,0.216,5,-16.121,1,0.0283,0.639,6.53e-05,0.0598,0.145,168.817,258347,3
469,5toaXJWnmQCnGRh8eOrEwE,The Judds,Have Mercy,country,0.858,0.66,2,-7.953,1,0.029,0.231,0.0,0.189,0.933,123.299,203733,4
470,70TsRbycWfabtevnripyRu,Vince Gill,Don't Let Our Love Start Slippin' Away,country,0.739,0.717,3,-9.568,1,0.0308,0.417,0.000918,0.334,0.663,113.234,223533,4
471,5EPQbU0wk70Btiu9onZR48,John Anderson,Black Sheep,country,0.596,0.626,7,-12.945,1,0.0634,0.402,0.0,0.0498,0.962,155.556,177693,4
472,1EKiQ1InQXuodp4M1idrng,Kenny Chesney,The Good Stuff,country,0.586,0.675,7,-7.819,1,0.0776,0.26,0.0,0.144,0.473,143.92,199587,4
473,4TMP1aRZUsG8C4HChYtfgC,Conway Twitty,Hello Darlin' - Single Version,country,0.354,0.276,0,-14.999,1,0.0295,0.745,1.35e-06,0.11,0.427,82.787,145867,3
474,5YF3AYlj9vO5DWiFEYUzb5,George Strait,I've Come To Expect It From You,country,0.631,0.547,6,-11.439,1,0.0321,0.274,0.000927,0.105,0.859,153.998,222160,4
475,1jGa3ZVWNhqes22ZoVBfOJ,Buck Owens,My Heart Skips A Beat,country,0.609,0.569,9,-6.359,1,0.0371,0.285,0.0,0.0586,0.787,86.583,148320,4
476,50hbhWWZ5b36hC6x7dh4bP,Red Sovine,Teddy Bear,country,0.59,0.398,1,-16.012,1,0.38,0.781,0.0,0.0683,0.724,109.634,299747,3
477,6yLDMogQVRdVmwlh8uw526,Larry Gatlin & The Gatlin Brothers,All the Gold In California,country,0.471,0.445,2,-12.062,1,0.0456,0.631,0.0,0.163,0.452,113.305,157533,4
478,4ON9pkEiboV83FUHkeIxGp,Randy Travis,It's Just a Matter of Time,country,0.259,0.59,3,-8.343,1,0.0363,0.472,0.00128,0.135,0.474,201.016,235920,3
