decade,year,artist,chart_pos,genre,genre_groups,spotify_popularity,spotify_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,loudness,mode,speechiness,tempo,valence,minor_percentage,major_percentage,neither_chords,get_added_seventh_use,non_triad_chords_percentage,minor_or_major,tonic_percentage,supertonic_percentage,dominant_percentage,v_to_i,circle_of_fifths_dist,circle_of_fifths_dist_largest_dist,chord_distances,chord_distances2,different_chords,different_progressions,different_notes,average_chord_count_per_bar,different_sections_count,section_repetitions,chorus_repetitions,guitar,synthesizer,piano,saxophone,strings,trumpet,love,anger,sadness,joy,negative,positive
1960,1967,Arthur Conley,2,soul,soul,54,0pvA063uNyGQFp7DNtmk0P,0.104,0.59,2351.116666666667,0.659,6.56e-06,5,-9.669,1,0.0697,80.201,0.965,0.11428571428571428,0.8857142857142857,0.0,0.0,0.0,1.0,0.38571428571428573,0.0,0.11428571428571428,0.0,0.0,0,3.6285714285714286,3.6285714285714286,4,0.17105263157894737,7,1.184782608695652,8,0.00042532980782181514,2,False,False,False,False,False,True,0.013066037558019161,0.0001385064097121358,0.0004437474999576807,0.9859142303466797,0.00020633373060263693,0.9997937083244324
1970,1976,George Benson,63,jazz,,60,1m3BAsNsQAaSNMD2M6vlKY,0.476,0.682,5695.55,0.752,0.863,2,-9.521,1,0.0454,81.081,0.964,0.09302325581395349,0.8604651162790697,0.046511627906976744,0.005813953488372093,0.046511627906976744,0.3546511627906977,0.5813953488372093,0.046511627906976744,0.313953488372093,0.30409356725146197,0.06666666666666667,0.3333333333333333,3.505813953488372,3.505813953488372,10,0.22666666666666666,10,1.5495495495495495,3,0.0008778783436191412,0,True,False,False,False,True,False,,,,,,
1960,1966,Brenda Lee,11,pop,pop,28,3Htxny2KBYt7JaSnQPFSnQ,0.291,0.554,2044.0,0.382,0,0,-13.601,1,0.0382,149.806,0.785,0.05,0.925,0.025,0.0375,0.025,0.9,0.275,0.1,0.275,0.1518987341772152,0.08333333333333333,0.3333333333333333,4.5625,4.4125,10,0.40594059405940597,10,1.2972972972972974,3,0.0009784735812133072,2,False,False,False,False,False,True,0.000758564448915422,0.0002473161439411342,0.0006709254230372608,0.9980447292327881,0.0009442864684388041,0.9990556836128235
1980,1980,Billy Joel,19,pop.rock,pop-rock,56,6g4vHtdGqD5eEgpf7nKISk,0.138,0.691,2956.0,0.726,0,5,-7.353,1,0.0543,98.418,0.868,0.064,0.904,0.032,0.096,0.064,0.48,0.384,0.096,0.144,0.12903225806451613,0.2857142857142857,0.8333333333333334,4.4,1.824,14,0.5454545454545454,12,1.7857142857142858,5,0.002368064952638701,4,False,False,True,False,False,False,0.0021542012691497803,0.932729184627533,0.02564639039337635,0.01898246631026268,0.9989331364631653,0.0010668148752301931
1980,1983,David Bowie,14,pop.rock,pop-rock,69,3gxEZXUjrNbl3TlSrTGbR5,0.00375,0.358,4805.65,0.938,9.2e-06,0,-5.577,1,0.0483,182.836,0.944,0.3017241379310345,0.6810344827586207,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.8103448275862069,0.23275862068965517,0.19827586206896552,0.06896551724137931,0.0,0.15384615384615385,0.8333333333333334,2.5086206896551726,2.456896551724138,13,0.717948717948718,9,1.0186046511627906,3,0.0010404419797529992,2,True,False,False,True,False,False,0.007370334584265947,0.5901758670806885,0.05607283487915993,0.3083178699016571,0.446623295545578,0.5533767342567444
1980,1983,Pat Benatar,20,pop.rock,pop-rock,34,14NYH025wbbcxUUMQzg7DH,0.144,0.574,4138.883333333333,0.519,0,4,-10.85,1,0.0417,135.104,0.925,0.1715686274509804,0.803921568627451,0.024509803921568627,0.024509803921568627,0.024509803921568627,0.5637254901960784,0.3235294117647059,0.05392156862745098,0.19607843137254902,0.1477832512315271,0.02222222222222222,0.3333333333333333,2.700980392156863,2.1127450980392157,15,0.3902439024390244,8,1.6058394160583942,6,0.000724833187695554,5,False,False,False,False,False,False,0.0002089620247716084,0.0010758839780464768,0.9979652166366577,0.00028514585574157536,0.9977279305458069,0.002272113459184766
1980,1988,The Beach Boys,1,pop.rock,pop-rock,64,7B22szTT8omMRmpQw6DMqV,0.00912,0.683,3629.7833333333333,0.575,0,0,-11.857,1,0.0361,115.579,0.935,0.2682926829268293,0.7317073170731707,0.0,0.04878048780487805,0.0,0.7073170731707317,0.3780487804878049,0.10975609756097561,0.18292682926829268,0.1111111111111111,0.13333333333333336,0.8333333333333334,3.3292682926829267,3.3292682926829267,10,0.7222222222222222,10,0.8952380952380953,3,0.002203988300495438,4,False,False,False,True,False,False,0.0039123608730733395,0.034556709229946136,0.011363012716174126,0.931189239025116,0.02050015702843666,0.9794998168945312
1970,1971,Isaac Hayes,79,funk.soul,funk-soul,38,2Ln0hyWkihBuc1L2pKhCwP,0.402,0.452,11222.05,0.328,0.0326,8,-14.561,0,0.0345,93.12,0.483,0.5610687022900763,0.4122137404580153,0.026717557251908396,0.03816793893129771,0.026717557251908396,0.3511450381679389,0.44274809160305345,0.0,0.1297709923664122,0.05747126436781609,0.1470588235294118,0.8333333333333334,3.7786259541984735,3.633587786259542,17,0.15087719298245614,10,1.4,8,0.0004455513921253247,3,True,False,False,False,False,True,0.0015966930659487844,0.955159604549408,0.007224445231258869,0.005327639635652304,0.0004232914070598781,0.99957674741745
1980,1984,Culture Club,1,british.pop,pop,75,2wSAWEYUHkt92X4SBAPqZE,0.225,0.668,4212.883333333333,0.73,0,10,-7.182,1,0.0366,92.049,0.894,0.33070866141732286,0.5511811023622047,0.11811023622047244,0.07086614173228346,0.11811023622047244,0.6220472440944882,0.18110236220472442,0.13385826771653545,0.4015748031496063,0.1746031746031746,0.02564102564102564,0.3333333333333333,3.6692913385826773,3.4803149606299213,13,0.8103448275862069,8,0.9948453608247423,4,0.001424202743172728,5,False,False,False,False,False,False,0.9335081577301025,0.002543848706409335,0.003751535201445222,0.05869792401790619,0.9963628649711609,0.0036372081376612186
1980,1986,Bananarama,1,dance.disco.pop,pop,67,4XX1pFUkQOZTYp6Hb6a6Ae,0.0883,0.722,3819.4166666666665,0.961,0.61,9,-4.812,1,0.0514,126.113,0.91,0.4365482233502538,0.5025380710659898,0.06091370558375635,0.04568527918781726,0.06091370558375635,0.45685279187817257,0.39593908629441626,0.0,0.10152284263959391,0.061224489795918366,0.14814814814814814,0.3333333333333333,4.395939086294416,4.395939086294416,9,0.34328358208955223,9,1.8125,5,0.0026182008596426156,4,False,True,False,False,False,False,0.005184663459658623,0.027150442823767662,0.004979660268872976,0.9590660333633423,0.0004858673783019185,0.999514102935791
1990,1991,Natalie Cole,14,jazz,,62,2MVQbDuhVs2muWFURtIdNb,0.85,0.286,3515.116666666667,0.288,0.000138,5,-13.369,1,0.028,85.691,0.142,0.26582278481012656,0.6582278481012658,0.0759493670886076,0.06329113924050633,0.12658227848101267,0.10126582278481013,0.12658227848101267,0.22784810126582278,0.12658227848101267,0.02564102564102564,0.25555555555555554,1.0,3.2278481012658227,3.0632911392405062,45,1.0,12,1.5217391304347827,3,0.0005689711579037206,0,False,False,True,False,False,False,0.0009756672661751509,0.05743000656366348,0.9058712720870972,0.01673239842057228,0.00033346787677146494,0.9996665716171265
1960,1963,Barbara Lewis,3,soul,soul,52,7v8YDCoM60xCPuSbXerImD,0.743,0.458,2782.6666666666665,0.164,0,0,-23.883,1,0.0304,103.32,0.82,0.4888888888888889,0.5111111111111111,0.0,0.1111111111111111,0.0,0.17777777777777778,0.26666666666666666,0.37777777777777777,0.24444444444444444,0.22727272727272727,0.0,0,3.3555555555555556,3.3555555555555556,7,0.6666666666666666,7,1.1029411764705883,2,0.0010781025395304265,0,False,False,False,False,False,False,0.000509176985360682,0.00037971234996803105,0.0006734273047186434,0.9980031847953796,0.0033985949121415615,0.9966013431549072
1970,1974,The Jacksons,2,funk.party.pop,,56,0xqb2Euq1PAxKHBA36NUnx,0.133,0.776,2696.883333333333,0.794,2.35e-05,6,-7.722,1,0.0723,109.277,0.845,0.2857142857142857,0.5535714285714286,0.16071428571428573,0.10714285714285714,0.17857142857142858,0.0,0.42857142857142855,0.0,0.017857142857142856,0.0,0.2916666666666667,0.8333333333333334,3.4107142857142856,1.7678571428571428,12,0.6764705882352942,10,1.1428571428571428,6,0.0011123951722049527,1,True,False,False,False,False,False,0.0005664604250341654,0.0013017001328989863,0.0007228654576465487,0.9961131811141968,0.012568569742143154,0.9874314069747925
1970,1977,Leo Sayer,1,disco.pop,pop,63,6gTrbqZnyljwXdYQTyBkSx,0.0848,0.728,3657.7833333333333,0.718,0,8,-5.281,0,0.0501,95.922,0.733,0.47413793103448276,0.5,0.02586206896551724,0.0603448275862069,0.02586206896551724,0.27586206896551724,0.14655172413793102,0.25,0.14655172413793102,0.11304347826086956,0.25757575757575757,0.5,4.301724137931035,4.301724137931035,11,0.2898550724637681,10,1.7428571428571429,4,0.0016403377273120788,3,True,False,False,False,False,False,0.10735471546649933,0.003149213269352913,0.0029964041896164417,0.8565730452537537,0.0077340202406048775,0.9922659993171692
1960,1966,The Yardbirds,11,british.rock,rock,43,4OjqrdD3QILzxkGwNoMk0c,0.249,0.432,2432.6666666666665,0.823,0.00572,0,-9.216,1,0.116,132.21,0.381,0.10638297872340426,0.8936170212765957,0.0,0.10638297872340426,0.0,0.8936170212765957,0.2765957446808511,0.0,0.1702127659574468,0.06521739130434782,0.16666666666666666,0.3333333333333333,2.893617021276596,2.893617021276596,6,0.3888888888888889,9,1.0,3,0.0024664291586736094,2,True,False,False,False,False,False,0.0010036645689979196,0.02673153765499592,0.9647653698921204,0.006593112833797932,0.0005965183954685926,0.9994034767150879
1970,1974,Elton John,4,pop.rock,pop-rock,59,40tnCfx2mTtHozyaRDcYC5,0.0372,0.586,3748.883333333333,0.86,0.00109,1,-6.752,1,0.0584,132.865,0.943,0.02127659574468085,0.9716312056737588,0.0070921985815602835,0.0,0.0070921985815602835,0.8085106382978723,0.4326241134751773,0.0,0.09219858156028368,0.05,0.041666666666666664,0.3333333333333333,3.851063829787234,2.574468085106383,8,0.4444444444444444,8,1.8067226890756303,6,0.0026674609772687867,3,True,False,False,True,False,False,0.0003872973320540041,0.9975726008415222,0.0006778293172828853,0.000498563633300364,0.9892237782478333,0.010776229202747345
1980,1985,Commodores,3,pop.soul,,63,23IK8TF2MSiLnuEjaYPfVV,0.62,0.727,5109.333333333333,0.559,0.0114,8,-10.194,1,0.0392,105.06,0.393,0.24444444444444444,0.7555555555555555,0.0,0.022222222222222223,0.0,0.9333333333333333,0.2,0.044444444444444446,0.26666666666666666,0.0898876404494382,0.0,0,3.2222222222222223,3.2222222222222223,7,0.5416666666666666,7,1.0964912280701755,5,0.0009786012526096033,3,False,True,False,False,False,False,0.0033300435170531273,0.0003002659068442881,0.0008292581187561154,0.9952787160873413,0.0032182415015995502,0.9967817068099976
1970,1971,Elvis Presley,21,rock,rock,40,0LoDU83vAUpVxYfJvyxxRc,0.678,0.366,3167.3333333333335,0.303,0.00045,8,-16.191,1,0.0308,83.168,0.538,0.16216216216216217,0.8378378378378378,0.0,0.0945945945945946,0.0,0.6756756756756757,0.4864864864864865,0.10810810810810811,0.1891891891891892,0.1643835616438356,0.16666666666666669,0.8333333333333334,3.1216216216216215,2.8513513513513513,10,0.56,8,1.2222222222222223,4,0.0009471690170490423,2,False,False,False,False,False,False,0.005795858334749937,0.6768030524253845,0.03388576582074165,0.26954856514930725,0.9632237553596497,0.03677617758512497
1980,1982,Laura Branigan,2,dance.pop,pop,63,15ob9SMGLWrexuPuyuMjKl,0.135,0.775,4917.783333333334,0.866,0.0376,9,-3.598,1,0.0295,131.338,0.875,0.02072538860103627,0.9792746113989638,0.0,0.0,0.0,0.5595854922279793,0.45077720207253885,0.02072538860103627,0.22797927461139897,0.15104166666666666,0.07407407407407407,0.3333333333333333,4.393782383419689,1.2435233160621761,9,0.1683673469387755,9,2.8,4,0.0012200618842500178,3,False,False,False,False,False,False,0.005417313892394304,0.18070146441459656,0.13697560131549835,0.6258053183555603,0.9990555644035339,0.0009444414172321558
1980,1982,The J. Geils Band,4,pop.rock,pop-rock,58,6QqK6a1CmV4L504uMQaGDH,0.151,0.573,3958.45,0.806,0.0116,0,-10.978,1,0.0356,186.328,0.934,0.0,1.0,0.0,0.03816793893129771,0.0,0.8091603053435115,0.24427480916030533,0.0,0.11450381679389313,0.023076923076923078,0.25925925925925924,0.8333333333333334,3.0610687022900764,2.9389312977099236,9,0.42857142857142855,12,1.0858895705521472,4,0.0017683689322841012,3,False,False,False,False,False,True,0.005427188705652952,0.4570070803165436,0.04278769716620445,0.10524113476276398,0.9927612543106079,0.007238722871989012
1970,1978,Player,1,rock,rock,62,2eRYuzlSOBk3HlMsCSOLPJ,0.0713,0.645,3572.883333333333,0.604,0,5,-9.904,0,0.118,156.436,0.545,0.6341463414634146,0.2926829268292683,0.07317073170731707,0.10975609756097561,0.07317073170731707,0.23170731707317074,0.0,0.12195121951219512,0.06097560975609756,0.0,0.20238095238095238,0.5,3.024390243902439,3.2195121951219514,14,0.673469387755102,10,1.3770491803278688,3,0.0016793159586328502,3,True,False,False,False,False,False,0.0015112488763406873,0.35954681038856506,0.630245566368103,0.006430840585380793,0.9630932807922363,0.036906756460666656
1960,1961,Roy Drusky,35,country,country,33,7DQe1EBRlKTOaiXgALUHB0,0.46,0.531,2637.0333333333333,0.272,0.000698,0,-12.465,1,0.026,96.556,0.379,0.0,1.0,0.0,0.11538461538461539,0.0,0.6153846153846154,0.6153846153846154,0.0,0.2692307692307692,0.27450980392156865,0.20833333333333334,0.8333333333333334,3.8461538461538463,3.8461538461538463,4,0.6111111111111112,8,0.975609756097561,2,0.0015168560630000885,2,True,False,True,False,False,False,0.00043924033525399864,0.01091089192777872,0.9808408617973328,0.002749187406152487,0.9892559051513672,0.010744079016149044
1970,1975,Dr. Hook,95,rock.soul,,34,2MxQHDCRQUF9k3zBvwzFSv,0.542,0.602,2975.55,0.598,0,3,-11.671,1,0.209,89.25,0.574,0.256,0.744,0.0,0.032,0.008,0.944,0.296,0.064,0.312,0.22580645161290322,0.21794871794871795,0.8333333333333334,3.896,3.912,13,0.5175438596491229,10,1.9692307692307693,6,0.0010082169682915762,3,True,False,False,False,False,False,0.01254404429346323,0.006013101432472467,0.004343422129750252,0.9742233753204346,0.0046524773351848125,0.9953475594520569
1980,1989,Cyndi Lauper,6,pop.rock,pop-rock,60,3J0AoQhAufniMrznCRJASD,0.233,0.703,4191.783333333334,0.706,0.00109,8,-10.637,1,0.0302,131.067,0.766,0.24210526315789474,0.7578947368421053,0.0,0.0,0.0,1.0,0.18947368421052632,0.0,0.23157894736842105,0.0,0.0,0,2.9473684210526314,2.9473684210526314,5,0.6981132075471698,7,1.0,8,0.0014313716914439755,3,False,True,False,False,False,False,0.9510133266448975,0.002511704806238413,0.002806646516546607,0.04248211905360222,0.0020390585996210575,0.9979609251022339
1990,1991,Sting,5,pop.rock.singer-songwriter,pop-rock,51,2cu8WtQZdxGe3lbetlzeNe,0.0852,0.637,4905.55,0.463,0.000132,2,-13.122,1,0.0337,127.084,0.451,0.16806722689075632,0.7142857142857143,0.11764705882352941,0.04201680672268908,0.11764705882352941,0.6386554621848739,0.21008403361344538,0.16806722689075632,0.24369747899159663,0.07627118644067797,0.15789473684210525,0.8333333333333334,2.5714285714285716,2.4285714285714284,19,0.6716417910447762,10,1.5875,4,0.002038507404878148,7,False,False,False,False,False,False,0.0008458652882836759,0.39333751797676086,0.006148252636194229,0.007428797427564859,0.9787105917930603,0.021289357915520668
1980,1984,Debarge,18,soul,soul,56,5dOAshdEVLDMjHBnlMrX12,0.528,0.711,4324.883333333333,0.259,0,0,-13.796,1,0.0359,129.75,0.433,0.47692307692307695,0.4153846153846154,0.1076923076923077,0.07179487179487179,0.1641025641025641,0.05641025641025641,0.16923076923076924,0.09743589743589744,0.12307692307692308,0.04639175257731959,0.22,0.8333333333333334,3.5743589743589745,2.5435897435897434,25,0.6451612903225806,12,3.283582089552239,5,0.00231220109983699,6,False,True,False,False,False,False,0.020045192912220955,0.4730597138404846,0.11096156388521194,0.2032766491174698,0.25187891721725464,0.7481210231781006
1970,1976,Wild Cherry,1,disco.funk.soul,funk-soul,72,5uuJruktM9fMdN9Va0DUMl,0.0435,0.814,5000.0,0.672,0,9,-12.068,1,0.0619,109.394,0.933,0.0,0.9375,0.0625,0.25,0.0625,0.0,0.5625,0.0,0.125,0.13333333333333333,0.4166666666666667,0.8333333333333334,1.6875,1.6875,6,1.0,11,1.0,5,0.0008,2,True,False,False,False,False,False,0.0024010236375033855,0.2863122224807739,0.0714535042643547,0.1658870428800583,0.9587112069129944,0.041288744658231735
1960,1965,Wilson Pickett,21,soul,soul,65,4NRQwaks9r58tTDvr4iEyv,0.12,0.75,2619.3333333333335,0.444,3.69e-06,4,-8.63,1,0.0403,111.919,0.849,0.0,1.0,0.0,0.01694915254237288,0.0,0.9322033898305084,0.423728813559322,0.0,0.07627118644067797,0.03418803418803419,0.14285714285714285,0.3333333333333333,4.567796610169491,4.567796610169491,7,0.4117647058823529,9,1.7352941176470589,3,0.0007635530669381521,0,False,False,False,False,False,False,0.008244267664849758,0.019072234630584717,0.004202806390821934,0.9642534852027893,0.001389296492561698,0.9986107349395752
1980,1989,Prince (With Sheena Easton),36,funk.pop.soul,,31,0YcUNHmnt35v7J7amKvgR4,0.56,0.604,5049.55,0.316,1.18e-05,2,-14.674,1,0.0302,129.693,0.391,0.23529411764705882,0.6666666666666666,0.09803921568627451,0.06535947712418301,0.09803921568627451,0.2549019607843137,0.2875816993464052,0.11764705882352941,0.24836601307189543,0.14473684210526316,0.016666666666666666,0.3333333333333333,3.3790849673202614,2.9869281045751634,20,0.5045871559633027,8,1.1285714285714286,5,0.0009901872444079175,2,False,False,False,True,False,False,0.01174080464988947,0.2507312297821045,0.5429630875587463,0.15342552959918976,0.8290532827377319,0.17094668745994568
1970,1973,The Dramatics,43,funk.soul,funk-soul,37,6ELgz6uURtYvKbjm1d4dFp,0.108,0.49,3538.45,0.548,2.65e-05,2,-10.018,1,0.0368,157.385,0.711,0.3333333333333333,0.18333333333333332,0.48333333333333334,0.03333333333333333,0.48333333333333334,0.016666666666666666,0.06666666666666667,0.0,0.5,0.06779661016949153,0.041666666666666664,0.3333333333333333,2.8833333333333333,1.5333333333333334,8,0.59375,8,1.0588235294117647,4,0.001130438468821094,3,False,False,False,False,True,False,0.001105905626900494,0.00841780100017786,0.023670583963394165,0.9582437872886658,0.21940161287784576,0.7805984020233154
1960,1967,Wilson Pickett,55,funk.soul,funk-soul,20,1f8H6K29EalspWxrA7KDWe,0.104,0.726,2705.55,0.524,0.000128,9,-9.769,1,0.0401,108.215,0.867,0.0,1.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,0.15384615384615385,0.2666666666666667,0.8333333333333334,2.2857142857142856,2.2857142857142856,5,1.0,10,0.9863013698630136,3,0.001478442460867476,2,True,False,False,True,False,False,0.0005655077984556556,0.00012155869626440108,0.000288643641397357,0.9988090991973877,0.004105366766452789,0.9958946704864502
1960,1960,Jimmy Reed,37,blues,,47,05oMNN5Rbv6rVqyFFG9uTl,0.947,0.582,2407.116666666667,0.302,0.0107,9,-11.624,1,0.0353,94.288,0.642,0.0,1.0,0.0,0.15,0.0,0.0,0.375,0.0,0.5,0.20512820512820512,0.2916666666666667,0.8333333333333334,3.25,4.45,4,1.0,9,1.206896551724138,2,0.0016617391484971646,0,False,False,False,False,False,False,0.010168908163905144,0.10408458858728409,0.012116425670683384,0.8670275807380676,0.22080381214618683,0.7791962027549744
1980,1985,Greg Kihn,30,pop.rock,pop-rock,15,4ORrmiRW4IjPADIpNPCsDc,0.0426,0.879,3481.116666666667,0.47,0.000251,9,-14.479,0,0.0332,115.494,0.899,0.5886524822695035,0.41134751773049644,0.0,0.07801418439716312,0.0,0.2198581560283688,0.07801418439716312,0.0,0.1773049645390071,0.0,0.16666666666666669,0.8333333333333334,2.8865248226950353,0.75177304964539,11,0.1792452830188679,9,1.3471074380165289,4,0.002010849009178089,5,True,False,False,False,False,False,0.0027145310305058956,0.01216129306703806,0.025818929076194763,0.9568732976913452,0.06430057436227798,0.9356994032859802
1980,1985,Tina Turner,2,pop,pop,60,1qyJ6XpMHdsJD8pkiA7Qww,0.201,0.69,4253.116666666667,0.674,0.00612,8,-5.866,0,0.0471,98.851,0.713,0.1076923076923077,0.8923076923076924,0.0,0.007692307692307693,0.0,0.7230769230769231,0.12307692307692308,0.14615384615384616,0.45384615384615384,0.07751937984496124,0.32142857142857145,0.8333333333333334,3.123076923076923,2.5538461538461537,14,0.82,10,1.5849056603773586,4,0.0016458518654947157,4,False,True,False,True,False,False,0.0066207475028932095,0.04655498266220093,0.014198120683431625,0.9292716979980469,0.022599542513489723,0.9774004817008972
1970,1973,James Brown,50,funk.soul,funk-soul,43,0jOnm3CL79MflZQSZiimpg,0.6,0.538,4724.883333333333,0.535,0.000126,1,-11.327,1,0.0756,173.67,0.835,0.43448275862068964,0.5586206896551724,0.006896551724137931,0.06206896551724138,0.006896551724137931,0.22758620689655173,0.43448275862068964,0.06896551724137931,0.07586206896551724,0.013888888888888888,0.18333333333333332,0.8333333333333334,4.724137931034483,4.724137931034483,10,0.35,9,1.6372549019607843,5,0.0010582271872674105,3,True,False,False,False,False,True,0.00028057186864316463,0.00032123367418535054,0.9987828135490417,0.00028653081972151995,0.9892289638519287,0.010771076194941998
1960,1967,The Byrds,89,rock,rock,44,6mM3QPK502fHwOYaj6ELmm,0.364,0.496,3430.6666666666665,0.449,8.48e-06,4,-10.23,1,0.0277,116.181,0.547,0.21428571428571427,0.5357142857142857,0.25,0.0,0.25,0.6785714285714286,0.35714285714285715,0.0,0.17857142857142858,0.16363636363636364,0.07142857142857142,0.3333333333333333,3.4285714285714284,3.142857142857143,7,0.8181818181818182,8,1.0,4,0.001165954139137194,3,False,False,False,False,False,False,0.004771414212882519,0.8730151653289795,0.010181376710534096,0.07383149117231369,0.777031421661377,0.22296862304210663
1970,1973,Grateful Dead,91,rock,rock,52,2EB1aFLWC4uIfld5Z3Yj1z,0.174,0.598,3323.3166666666666,0.516,1.32e-06,1,-12.487,0,0.0413,154.446,0.671,0.06349206349206349,0.9365079365079365,0.0,0.0,0.0,0.9126984126984127,0.3492063492063492,0.05555555555555555,0.24603174603174602,0.144,0.21666666666666665,0.3333333333333333,4.071428571428571,3.1984126984126986,10,0.4666666666666667,10,1.7115384615384615,4,0.001805425303035622,1,True,False,False,False,False,False,0.0009091406245715916,0.0003010637010447681,0.0007052901200950146,0.997514009475708,0.0016101013170555234,0.9983899593353271
1960,1961,Gene Pitney,13,pop,pop,43,5LNr78kW2P3mJvf9sqcBNI,0.599,0.428,2900.0,0.535,5.08e-05,7,-6.423,1,0.0316,120.495,0.68,0.44871794871794873,0.47435897435897434,0.07692307692307693,0.08974358974358974,0.1282051282051282,0.3076923076923077,0.1282051282051282,0.0,0.1282051282051282,0.07792207792207792,0.2945736434108526,0.8333333333333334,2.628205128205128,2.5,43,1.0,12,1.509090909090909,4,0.0010344827586206897,0,False,False,False,True,False,False,0.005133305210620165,0.29858359694480896,0.4281338155269623,0.254444420337677,0.9979239702224731,0.0020759806502610445
1980,1989,Milli Vanilli,1,pop.soul,,32,2V2iCy9CEi28giHgbncZ20,0.0849,0.726,3754.2166666666667,0.422,0.00164,9,-11.841,1,0.0559,75.728,0.804,0.1643835616438356,0.8356164383561644,0.0,0.0136986301369863,0.0,0.821917808219178,0.3424657534246575,0.0958904109589041,0.3150684931506849,0.16666666666666666,0.0,0,3.8219178082191783,3.164383561643836,10,0.696969696969697,7,1.2820512820512822,5,0.0018645700612200504,3,False,True,False,True,False,False,0.0010857118759304285,0.9961148500442505,0.0006116636795923114,0.0004583987465593964,0.133514404296875,0.866485595703125
1970,1978,Eric Clapton,3,blues.rock,rock,62,6io0LJIP9ntX35hTfaxwQG,0.598,0.69,3934.883333333333,0.5,0.0288,4,-16.145,0,0.0909,191.539,0.586,0.0,1.0,0.0,0.1346153846153846,0.0,0.7692307692307693,0.5192307692307693,0.0,0.21153846153846154,0.21568627450980393,0.2916666666666667,0.3333333333333333,3.1153846153846154,3.1153846153846154,4,0.7142857142857143,8,1.0,6,0.001270685704362264,4,True,False,False,False,False,False,0.005672913044691086,0.7995273470878601,0.01602030172944069,0.13935036957263947,0.0491836741566658,0.95081627368927
1960,1962,Johnny Tillotson,3,country,country,24,7d0sUxZ1O3zyM5B8t6CYST,0.751,0.311,2826.2166666666667,0.283,0,9,-10.358,1,0.0325,201.96,0.525,0.018518518518518517,0.9814814814814815,0.0,0.09259259259259259,0.0,0.6481481481481481,0.46296296296296297,0.018518518518518517,0.24074074074074073,0.16981132075471697,0.11904761904761905,0.8333333333333334,3.685185185185185,3.611111111111111,7,0.5675675675675675,8,1.144927536231884,3,0.0007076598279207185,2,False,False,False,False,False,False,0.00025831328821368515,0.0002529653429519385,0.998992383480072,0.0001933391613420099,0.9906721711158752,0.009327788837254047
1970,1972,Aretha Franklin,73,jazz.pop.soul,,34,58yfJguiaxtLeYV3ly5nmR,0.746,0.425,3702.883333333333,0.231,0,10,-13.895,1,0.0391,118.373,0.213,0.2621359223300971,0.6213592233009708,0.11650485436893204,0.06796116504854369,0.11650485436893204,0.23300970873786409,0.24271844660194175,0.05825242718446602,0.2912621359223301,0.18627450980392157,0.0625,0.8333333333333334,3.1067961165048543,2.8737864077669903,16,0.31496062992125984,10,2.2884615384615383,5,0.0005401196364994847,3,False,False,True,False,False,False,0.006136665586382151,0.38907307386398315,0.02021503821015358,0.5332278609275818,0.019414372742176056,0.9805856347084045
1980,1983,Duran Duran,4,pop,pop,37,0lJK5ZmN9K4IaEi6QHj5W8,0.0218,0.57,4161.116666666667,0.967,6.44e-06,7,-4.956,1,0.076,124.856,0.776,0.022727272727272728,0.9318181818181818,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.6363636363636364,0.696969696969697,0.007575757575757576,0.015151515151515152,0.0,0.2,0.8333333333333334,1.4090909090909092,2.5757575757575757,10,0.47297297297297297,8,1.5393258426966292,6,0.0009612804255268016,2,True,False,False,False,False,False,0.002434452995657921,0.0004889281699433923,0.0021524433977901936,0.9943548440933228,0.9862922430038452,0.0137077821418643
1960,1967,Jimmy Ruffin,17,soul,soul,29,24gif2TsnP4eX5tknP5Olg,0.447,0.737,2703.7833333333333,0.405,0,10,-12.891,1,0.034,111.034,0.848,0.36923076923076925,0.6307692307692307,0.0,0.0,0.0,0.9076923076923077,0.1076923076923077,0.12307692307692308,0.16923076923076924,0.09375,0.15740740740740736,0.3333333333333333,2.953846153846154,3.1384615384615384,18,0.2914285714285714,12,2.090909090909091,7,0.001109556362381108,3,False,False,False,False,False,False,0.0001891294668894261,0.00026830314891412854,0.9989641904830933,0.00030431561754085124,0.5234423279762268,0.4765576422214508
1970,1978,Jefferson Starship,8,rock,rock,54,3ssnFwx5lu6qxhLBR0vutB,0.259,0.552,3248.2166666666667,0.325,1.27e-05,9,-14.908,1,0.0284,111.937,0.736,0.10476190476190476,0.8952380952380953,0.0,0.05714285714285714,0.0,0.8285714285714286,0.22857142857142856,0.08571428571428572,0.3333333333333333,0.22115384615384615,0.0625,0.3333333333333333,4.038095238095238,4.0,8,0.46296296296296297,9,1.1978021978021978,4,0.0018471674200715264,3,True,False,True,False,False,False,0.00791951548308134,0.0008405497646890581,0.06888093799352646,0.9198389053344727,0.00021182879572734237,0.999788224697113
