,decade,year,artist,chart_pos,genre,spotify_popularity,spotify_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,loudness,mode,speechiness,tempo,valence,minor_percentage,major_percentage,neither_chords,get_added_seventh_use,non_triad_chords_percentage,minor_or_major,tonic_percentage,supertonic_percentage,dominant_percentage,v_to_i,circle_of_fifths_dist,circle_of_fifths_dist_largest_dist,chord_distances,chord_distances2,different_chords,different_progressions,different_notes,average_chord_count_per_bar,different_sections_count,section_repetitions,chorus_repetitions,guitar,synthesizer,piano,saxophone,strings,trumpet,love,anger,sadness,joy,negative,positive,spotify_genres
591,1980,1985,Greg Kihn,30,pop.rock,15,4ORrmiRW4IjPADIpNPCsDc,0.0426,0.879,3481.116666666667,0.47,0.000251,9,-14.479,0,0.0332,115.494,0.899,0.5886524822695035,0.4113475177304964,0.0,0.0780141843971631,0.0,0.2198581560283688,0.0780141843971631,0.0,0.1773049645390071,0.0,0.1666666666666666,0.8333333333333334,2.8865248226950357,0.75177304964539,11,0.1792452830188679,9,1.3471074380165289,4,0.002010849009178,5,True,False,False,False,False,False,0.0027145310305058,0.012161293067038,0.0258189290761947,0.9568732976913452,0.0643005743622779,0.9356994032859802,
592,1980,1985,Tina Turner,2,pop,60,1qyJ6XpMHdsJD8pkiA7Qww,0.201,0.69,4253.116666666667,0.674,0.00612,8,-5.866,0,0.0471,98.851,0.713,0.1076923076923077,0.8923076923076924,0.0,0.0076923076923076,0.0,0.7230769230769231,0.123076923076923,0.1461538461538461,0.4538461538461538,0.0775193798449612,0.3214285714285714,0.8333333333333334,3.123076923076923,2.5538461538461537,14,0.82,10,1.5849056603773586,4,0.0016458518654947,4,False,True,False,True,False,False,0.0066207475028932,0.0465549826622009,0.0141981206834316,0.9292716979980468,0.0225995425134897,0.9774004817008972,disco.new wave pop.soft rock
593,1970,1973,James Brown,50,funk.soul,43,0jOnm3CL79MflZQSZiimpg,0.6,0.538,4724.883333333333,0.535,0.000126,1,-11.327,1,0.0756,173.67,0.835,0.4344827586206896,0.5586206896551724,0.0068965517241379,0.0620689655172413,0.0068965517241379,0.2275862068965517,0.4344827586206896,0.0689655172413793,0.0758620689655172,0.0138888888888888,0.1833333333333333,0.8333333333333334,4.724137931034483,4.724137931034483,10,0.35,9,1.6372549019607845,5,0.0010582271872674,3,True,False,False,False,False,True,0.0002805718686431,0.0003212336741853,0.9987828135490416,0.0002865308197215,0.9892289638519288,0.0107710761949419,funk.soul
594,1960,1967,The Byrds,89,rock,44,6mM3QPK502fHwOYaj6ELmm,0.364,0.496,3430.6666666666665,0.449,8.48e-06,4,-10.23,1,0.0277,116.181,0.547,0.2142857142857142,0.5357142857142857,0.25,0.0,0.25,0.6785714285714286,0.3571428571428571,0.0,0.1785714285714285,0.1636363636363636,0.0714285714285714,0.3333333333333333,3.4285714285714284,3.142857142857143,7,0.8181818181818182,8,1.0,4,0.0011659541391371,3,False,False,False,False,False,False,0.0047714142128825,0.8730151653289795,0.010181376710534,0.0738314911723136,0.777031421661377,0.2229686230421066,art rock.beatlesque.blues rock.brill building pop.classic rock.cosmic american.country rock.folk.folk rock.mellow gold.psychedelic rock.rock.roots rock.soft rock
595,1970,1973,Grateful Dead,91,rock,52,2EB1aFLWC4uIfld5Z3Yj1z,0.174,0.598,3323.3166666666666,0.516,1.32e-06,1,-12.487,0,0.0413,154.446,0.671,0.0634920634920634,0.9365079365079364,0.0,0.0,0.0,0.9126984126984128,0.3492063492063492,0.0555555555555555,0.246031746031746,0.144,0.2166666666666666,0.3333333333333333,4.071428571428571,3.1984126984126986,10,0.4666666666666667,10,1.7115384615384617,4,0.0018054253030356,1,True,False,False,False,False,False,0.0009091406245715,0.0003010637010447,0.000705290120095,0.997514009475708,0.0016101013170555,0.9983899593353271,classic rock.cosmic american.country rock.double drumming.jam band.psychedelic rock.rock
596,1960,1961,Gene Pitney,13,pop,43,5LNr78kW2P3mJvf9sqcBNI,0.599,0.428,2900.0,0.535,5.08e-05,7,-6.423,1,0.0316,120.495,0.68,0.4487179487179487,0.4743589743589743,0.0769230769230769,0.0897435897435897,0.1282051282051282,0.3076923076923077,0.1282051282051282,0.0,0.1282051282051282,0.0779220779220779,0.2945736434108526,0.8333333333333334,2.628205128205128,2.5,43,1.0,12,1.509090909090909,4,0.0010344827586206,0,False,False,False,True,False,False,0.0051333052106201,0.2985835969448089,0.4281338155269623,0.254444420337677,0.9979239702224731,0.002075980650261,adult standards.brill building pop.bubblegum pop.classic uk pop.merseybeat.rock-and-roll.rockabilly
597,1980,1989,Milli Vanilli,1,pop.soul,32,2V2iCy9CEi28giHgbncZ20,0.0849,0.726,3754.2166666666662,0.422,0.00164,9,-11.841,1,0.0559,75.728,0.804,0.1643835616438356,0.8356164383561644,0.0,0.0136986301369863,0.0,0.821917808219178,0.3424657534246575,0.0958904109589041,0.3150684931506849,0.1666666666666666,0.0,0.0,3.821917808219178,3.164383561643836,10,0.696969696969697,7,1.2820512820512822,5,0.00186457006122,3,False,True,False,True,False,False,0.0010857118759304,0.9961148500442504,0.0006116636795923,0.0004583987465593,0.133514404296875,0.866485595703125,new jack swing
598,1970,1978,Eric Clapton,3,blues.rock,62,6io0LJIP9ntX35hTfaxwQG,0.598,0.69,3934.883333333333,0.5,0.0288,4,-16.145,0,0.0909,191.539,0.586,0.0,1.0,0.0,0.1346153846153846,0.0,0.7692307692307693,0.5192307692307693,0.0,0.2115384615384615,0.2156862745098039,0.2916666666666667,0.3333333333333333,3.1153846153846154,3.1153846153846154,4,0.7142857142857143,8,1.0,6,0.0012706857043622,4,True,False,False,False,False,False,0.005672913044691,0.7995273470878601,0.0160203017294406,0.1393503695726394,0.0491836741566658,0.95081627368927,blues rock.classic rock.electric blues.rock
599,1960,1962,Johnny Tillotson,3,country,24,7d0sUxZ1O3zyM5B8t6CYST,0.751,0.311,2826.2166666666667,0.283,0.0,9,-10.358,1,0.0325,201.96,0.525,0.0185185185185185,0.9814814814814816,0.0,0.0925925925925925,0.0,0.6481481481481481,0.4629629629629629,0.0185185185185185,0.2407407407407407,0.1698113207547169,0.119047619047619,0.8333333333333334,3.685185185185185,3.611111111111111,7,0.5675675675675675,8,1.144927536231884,3,0.0007076598279207,2,False,False,False,False,False,False,0.0002583132882136,0.0002529653429519,0.998992383480072,0.000193339161342,0.9906721711158752,0.009327788837254,adult standards.brill building pop.merseybeat.nashville sound.rock-and-roll.rockabilly
600,1970,1972,Aretha Franklin,73,jazz.pop.soul,34,58yfJguiaxtLeYV3ly5nmR,0.746,0.425,3702.883333333333,0.231,0.0,10,-13.895,1,0.0391,118.373,0.213,0.2621359223300971,0.6213592233009708,0.116504854368932,0.0679611650485436,0.116504854368932,0.233009708737864,0.2427184466019417,0.058252427184466,0.2912621359223301,0.1862745098039215,0.0625,0.8333333333333334,3.1067961165048543,2.8737864077669903,16,0.3149606299212598,10,2.2884615384615383,5,0.0005401196364994,3,False,False,True,False,False,False,0.0061366655863821,0.3890730738639831,0.0202150382101535,0.5332278609275818,0.019414372742176,0.9805856347084044,classic soul.jazz blues.memphis soul.soul.southern soul
601,1980,1983,Duran Duran,4,pop,37,0lJK5ZmN9K4IaEi6QHj5W8,0.0218,0.57,4161.116666666667,0.967,6.44e-06,7,-4.956,1,0.076,124.856,0.776,0.0227272727272727,0.9318181818181818,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.6363636363636364,0.696969696969697,0.0075757575757575,0.0151515151515151,0.0,0.2,0.8333333333333334,1.4090909090909092,2.575757575757576,10,0.4729729729729729,8,1.5393258426966292,6,0.0009612804255268,2,True,False,False,False,False,False,0.0024344529956579,0.0004889281699433,0.0021524433977901,0.9943548440933228,0.9862922430038452,0.0137077821418643,dance rock.new romantic.new wave.new wave pop.rock.synthpop
602,1960,1967,Jimmy Ruffin,17,soul,29,24gif2TsnP4eX5tknP5Olg,0.447,0.737,2703.7833333333333,0.405,0.0,10,-12.891,1,0.034,111.034,0.848,0.3692307692307692,0.6307692307692307,0.0,0.0,0.0,0.9076923076923076,0.1076923076923077,0.123076923076923,0.1692307692307692,0.09375,0.1574074074074073,0.3333333333333333,2.953846153846154,3.1384615384615384,18,0.2914285714285714,12,2.090909090909091,7,0.0011095563623811,3,False,False,False,False,False,False,0.0001891294668894,0.0002683031489141,0.9989641904830932,0.0003043156175408,0.5234423279762268,0.4765576422214508,brill building pop.classic soul.motown.quiet storm.soul.southern soul
603,1970,1978,Jefferson Starship,8,rock,54,3ssnFwx5lu6qxhLBR0vutB,0.259,0.552,3248.2166666666667,0.325,1.27e-05,9,-14.908,1,0.0284,111.937,0.736,0.1047619047619047,0.8952380952380953,0.0,0.0571428571428571,0.0,0.8285714285714286,0.2285714285714285,0.0857142857142857,0.3333333333333333,0.2211538461538461,0.0625,0.3333333333333333,4.038095238095238,4.0,8,0.4629629629629629,9,1.1978021978021978,4,0.0018471674200715,3,True,False,True,False,False,False,0.0079195154830813,0.000840549764689,0.0688809379935264,0.9198389053344728,0.0002118287957273,0.999788224697113,album rock.art rock.blues rock.classic rock.folk rock.hard rock.mellow gold.rock.singer-songwriter.soft rock.symphonic rock
604,1960,1962,Eddie Holland,30,soul,23,6VOJTcrzaFo9IDo4acFbjP,0.612,0.671,2418.45,0.681,0.0,3,-7.726,1,0.0482,121.749,0.866,0.1860465116279069,0.813953488372093,0.0,0.1162790697674418,0.0,0.6627906976744186,0.313953488372093,0.0697674418604651,0.2209302325581395,0.2117647058823529,0.2407407407407407,0.8333333333333334,3.5348837209302326,3.5348837209302326,9,0.8571428571428571,10,1.420289855072464,4,0.0024809278670222,3,False,False,False,False,True,False,0.0116097461432218,0.1425853669643402,0.0125879906117916,0.8245987892150879,0.0008028303855098,0.9991971850395204,motown
605,1960,1968,B.J. Thomas,5,pop,56,75HYhujFXgY5ugYwT1azLC,0.401,0.347,2775.333333333333,0.476,0.0,9,-10.121,1,0.0312,129.652,0.54,0.160377358490566,0.6981132075471698,0.1415094339622641,0.1132075471698113,0.1509433962264151,0.5188679245283019,0.3867924528301887,0.0,0.320754716981132,0.219047619047619,0.131578947368421,0.8333333333333334,3.3679245283018866,2.990566037735849,19,0.5945945945945946,9,1.0707070707070707,5,0.0025222195532068,3,False,False,False,False,True,False,0.0114130955189466,0.0006410750793293,0.0008350692223757,0.9864993095397948,0.0003462476306594,0.999653697013855,adult standards.brill building pop.bubblegum pop.classic country pop.folk rock.mellow gold.soft rock
606,1980,1982,Billy Squier,45,rock,65,6g14FUj5zU9FDRwBi963vS,0.468,0.534,3558.883333333333,0.461,6.43e-05,9,-6.603,0,0.0361,95.105,0.783,0.2676056338028169,0.7323943661971831,0.0,0.0,0.0,0.943661971830986,0.0985915492957746,0.0,0.352112676056338,0.0428571428571428,0.2999999999999999,0.3333333333333333,2.7464788732394365,2.5774647887323945,5,0.4333333333333333,7,1.0714285714285714,5,0.0019669090960179,4,True,False,False,False,False,False,0.1032772958278656,0.8363264203071594,0.0191071163862943,0.0247866455465555,0.0179063752293586,0.982093632221222,album rock.classic rock.country rock.glam metal.hard rock.heartland rock.mellow gold.rock.soft rock
607,1980,1980,Pink Floyd,1,rock,71,7rPzEczIS574IgPaiPieS3,0.0704,0.693,3809.783333333333,0.353,0.00113,0,-17.852,1,0.0414,104.143,0.75,0.4193548387096774,0.4838709677419355,0.0967741935483871,0.032258064516129,0.0967741935483871,0.7419354838709677,0.5161290322580645,0.0,0.0,0.0,0.2407407407407407,0.3333333333333333,3.096774193548387,1.935483870967742,9,0.875,8,0.875,4,0.0005249642368113,2,True,False,False,False,False,False,0.0131259020417928,0.6752980947494507,0.0932614356279373,0.1255963742733001,0.9906132221221924,0.0093867937102913,album rock.art rock.classic rock.progressive rock.psychedelic rock.rock.symphonic rock
608,1980,1980,Pat Benatar,23,pop.rock,64,22ML0MuFKfw16WejbxsLOy,0.285,0.466,3489.333333333333,0.588,9.94e-06,5,-10.666,0,0.0812,156.131,0.882,0.1823529411764705,0.611764705882353,0.2058823529411764,0.0,0.2058823529411764,0.7941176470588235,0.2176470588235294,0.0352941176470588,0.2117647058823529,0.1124260355029585,0.0797101449275362,0.3333333333333333,2.4647058823529413,2.4647058823529413,23,0.4444444444444444,11,1.937984496124031,8,0.0005731753916698,3,True,False,False,False,False,False,0.001106382580474,0.0127567639574408,0.9835798144340516,0.0014666478382423,0.0024986856151372,0.9975013136863708,album rock.classic rock.heartland rock.mellow gold.new wave pop.rock.soft rock
609,1960,1968,Marty Robbins,65,british.country.guitar,32,6fPfnKoiVqv4F9yQjQi7Pf,0.787,0.427,3297.116666666667,0.218,0.00192,0,-15.008,1,0.0362,76.396,0.381,0.0,1.0,0.0,0.1538461538461538,0.0,0.6923076923076923,0.5897435897435898,0.0256410256410256,0.2051282051282051,0.2105263157894736,0.2777777777777778,0.8333333333333334,3.897435897435898,3.897435897435898,6,0.4545454545454545,9,1.0,5,0.0009098859104166,3,False,False,False,False,False,False,0.000712753040716,0.0009368131868541,0.0017143847653642,0.001714430633001,0.0005777546321041,0.9994223117828368,cowboy western.nashville sound
610,1950,1959,Elvis Presley,12,rockabilly,25,543SzJd0OFYwTU6AucokHq,0.958,0.254,2577.333333333333,0.177,1.49e-05,2,-11.765,1,0.0345,74.586,0.241,0.081967213114754,0.9016393442622952,0.0163934426229508,0.0491803278688524,0.0491803278688524,0.4262295081967213,0.4426229508196721,0.0655737704918032,0.2950819672131147,0.25,0.2111111111111111,0.8333333333333334,3.639344262295082,2.7540983606557377,15,0.7777777777777778,11,1.7826086956521738,3,0.0,2,False,False,False,False,False,False,0.0005442265537567,0.0002309076080564,0.0002575123216956,0.9986479878425598,0.0012822791468352,0.9987177848815918,rock-and-roll.rockabilly
611,1970,1979,Earth; Wind & Fire,2,disco.funk.soul,67,3cfnGXJ9bmiWvFqEO6ff8B,0.532,0.424,4634.0,0.443,0.000389,6,-13.45,1,0.0382,131.675,0.391,0.5345911949685535,0.4339622641509434,0.0314465408805031,0.0566037735849056,0.050314465408805,0.0188679245283018,0.2012578616352201,0.0188679245283018,0.0377358490566037,0.0316455696202531,0.1354166666666667,0.5,2.691823899371069,3.691823899371069,48,0.865979381443299,12,2.493333333333333,5,0.0008631851532153,3,False,True,False,True,False,False,0.0002569995413068,0.0004667000612244,0.9974068999290466,0.0009874856332316,0.9882420897483826,0.0117579018697142,disco.funk.jazz funk.quiet storm.soul
612,1970,1971,Bill Withers,3,blues.soul,47,5Y6c7TRTceWR7HPYtXYC6Z,0.0742,0.594,3110.483333333333,0.789,0.00136,9,-7.678,0,0.504,75.252,0.443,0.75,0.25,0.0,0.0892857142857142,0.0,0.0,0.3928571428571428,0.0,0.3035714285714285,0.0,0.0,0.0,3.142857142857143,3.142857142857143,5,0.5416666666666666,7,1.9,2,0.0009644803326385,3,False,False,False,False,False,False,0.0057924669235944,0.2134216874837875,0.0662610605359077,0.6731540560722351,0.9592401385307312,0.0407598316669464,funk.quiet storm.soul
613,1960,1962,Hank Snow,68,country.singer-songwriter,35,59KLbEPx6oU0fdwtTVaQAw,0.896,0.387,2761.55,0.579,0.0131,6,-11.162,1,0.0397,119.788,0.922,0.0357142857142857,0.9642857142857144,0.0,0.1964285714285714,0.0178571428571428,0.5892857142857143,0.25,0.1428571428571428,0.1071428571428571,0.0727272727272727,0.1923076923076923,0.3333333333333333,3.696428571428572,3.696428571428572,13,0.4772727272727273,12,0.9776119402985076,15,0.0003621154786261,5,False,False,True,False,False,False,0.0062357010319828,0.5728386640548706,0.0494500882923603,0.3161301612854004,0.9976715445518494,0.0023284738417714,canadian country.canadian singer-songwriter.nashville sound
614,1970,1975,Eagles,1,rock,62,5MLLuLqPdUlx8bfKtdkLwO,0.717,0.559,4581.516666666666,0.393,0.0,0,-11.095,1,0.0237,90.105,0.669,0.352,0.592,0.056,0.04,0.056,0.376,0.432,0.288,0.112,0.0483870967741935,0.0384615384615384,0.5,1.816,1.816,13,0.8727272727272727,8,2.235294117647059,3,0.000873073327246,3,True,False,False,False,False,False,0.9693034291267396,0.0012179698096588,0.00206562387757,0.0255448073148727,0.0005199137376621,0.9994800686836244,album rock.classic rock.country rock.folk rock.heartland rock.mellow gold.rock.singer-songwriter.soft rock.yacht rock
615,1980,1986,The Fabulous Thunderbirds,10,blues.rock,49,5A6NxpltFMv6jCsuA1qRHQ,0.0735,0.58,3373.333333333333,0.663,0.00211,6,-11.48,0,0.0385,116.305,0.718,0.0,1.0,0.0,0.0,0.0,1.0,0.3880597014925373,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,2.985074626865672,2.985074626865672,4,0.2,8,1.577319587628866,6,0.0017786561264822,4,True,False,False,False,False,False,0.0071650072932243,0.156870499253273,0.0495630279183387,0.7637472748756409,0.9884459972381592,0.011553986929357,blues.blues rock.classic rock.country rock.electric blues.modern blues.roots rock.southern rock.texas blues
616,1960,1963,Dion,21,rock.rock-n-roll,18,6VGqU1LCPFjJ7ZwrV5dsHS,0.845,0.493,2580.6666666666665,0.379,0.0,10,-11.704,1,0.054,125.259,0.584,0.0897435897435897,0.9102564102564102,0.0,0.0512820512820512,0.0,0.935897435897436,0.3717948717948718,0.0256410256410256,0.1025641025641025,0.0909090909090909,0.1212121212121212,0.8333333333333334,4.217948717948718,4.217948717948718,11,0.6268656716417911,10,1.064102564102564,3,0.0007749935417204,0,False,False,False,False,False,False,0.0015302881365641,0.003064498770982,0.0023402236402034,0.9712764620780944,0.9814053177833556,0.0185947399586439,adult standards.brill building pop.doo-wop.lounge.rock-and-roll.rockabilly
617,1970,1979,Robert John,1,pop,61,3w3rLh6wmne91BS2rwgcog,0.599,0.431,4220.216666666666,0.463,0.00282,0,-7.342,1,0.0268,107.19,0.687,0.1916666666666666,0.7833333333333333,0.025,0.0666666666666666,0.025,0.3166666666666666,0.2916666666666667,0.2416666666666666,0.1083333333333333,0.0,0.0476190476190476,0.0,2.775,2.5416666666666665,21,0.3877551020408163,9,1.644736842105263,5,0.0011847732936302,4,True,False,True,False,False,False,0.0005323968944139,0.0038955544587224,0.9929714798927308,0.0019130881410092,0.9904609322547911,0.0095391049981117,bubblegum pop.soft rock
618,1980,1985,Bruce Springsteen,6,rock.singer-songwriter,62,6dahFmHrgncgVJjsI1ws7e,0.486,0.652,4661.116666666667,0.338,5.9e-05,9,-11.58,1,0.0367,116.881,0.392,0.0175438596491228,0.912280701754386,0.0701754385964912,0.0,0.0701754385964912,0.7456140350877193,0.4561403508771929,0.0,0.2719298245614035,0.1238938053097345,0.0,0.0,3.9210526315789473,3.543859649122807,8,0.8214285714285714,7,1.3157894736842106,3,0.0019308677820407,3,False,True,False,False,False,False,0.0065416656434535,0.3911961019039154,0.0148581275716423,0.5774228572845459,0.0012500284938141,0.9987499713897704,classic rock.heartland rock.mellow gold.permanent wave.rock.singer-songwriter
619,1970,1974,The J. Geils Band,12,blues.rock,56,252pAlbltOjOcUux4dRtjp,0.41,0.53,2970.6666666666665,0.516,0.00182,0,-12.378,1,0.0793,103.922,0.738,0.2,0.8,0.0,0.0260869565217391,0.0,0.8,0.3739130434782609,0.0956521739130434,0.1739130434782608,0.0964912280701754,0.037037037037037,0.3333333333333333,3.808695652173913,3.1130434782608694,9,0.3809523809523809,8,2.175675675675676,5,0.0010098743267504,4,True,False,False,False,False,False,0.0200451929122209,0.4730597138404846,0.1109615638852119,0.2032766491174698,0.2518789172172546,0.7481210231781006,album rock.art rock.blues rock.classic rock.country rock.folk rock.hard rock.mellow gold.pop rock.rock.singer-songwriter.soft rock
620,1970,1979,The Babys,13,pop.rock,23,76fFzThA0KjAea2BdVlHnD,0.188,0.395,3986.0,0.641,7.1e-05,7,-5.96,1,0.0353,121.451,0.421,0.4033613445378151,0.5966386554621849,0.0,0.0336134453781512,0.0,0.8823529411764706,0.2605042016806723,0.0,0.1260504201680672,0.0169491525423728,0.119047619047619,0.3333333333333333,3.672268907563025,3.4705882352941178,14,0.6101694915254238,12,1.0491803278688523,5,0.0007526342197691,3,True,False,True,False,False,False,0.0027069468051195,0.0088353818282485,0.0086230831220746,0.9786561727523804,0.0039810347370803,0.9960189461708068,album rock.art rock.classic rock.hard rock.mellow gold.soft rock
621,1970,1977,Bob Seger,41,rock,57,4cVRPrhh7mTVejhx73qA6U,0.181,0.52,3872.616666666667,0.903,1.37e-05,4,-4.315,1,0.066,146.019,0.747,0.0439560439560439,0.956043956043956,0.0,0.0439560439560439,0.0,0.8131868131868132,0.4725274725274725,0.1538461538461538,0.0989010989010989,0.0555555555555555,0.2083333333333333,0.8333333333333334,3.956043956043956,3.956043956043956,8,0.3815789473684211,10,1.0656934306569343,5,0.0010328933494579,2,True,False,False,False,False,False,0.0034609967842698,0.0102117136120796,0.6633131504058838,0.3173888623714447,0.0066888513974845,0.9933111667633056,album rock.classic rock.country rock.detroit rock.folk rock.hard rock.heartland rock.mellow gold.rock.singer-songwriter.soft rock
622,1950,1959,Fats Domino,8,blues.rock.rock-n-roll,30,5UNgEkAGHeLHvAVNdi4okj,0.314,0.573,1967.7666666666669,0.725,1.12e-05,10,-5.074,1,0.0301,147.72,0.963,0.0,1.0,0.0,0.0987654320987654,0.0,0.7407407407407407,0.4814814814814814,0.0,0.2592592592592592,0.2625,0.0,0.0,4.296296296296297,4.296296296296297,3,0.3333333333333333,7,1.0476190476190477,2,0.003049142005319,2,False,False,False,False,False,False,0.000457672518678,0.0002830313751474,0.0005205014604143,0.9983835220336914,0.0004273818049114,0.9995725750923156,adult standards.brill building pop.louisiana blues.new orleans blues.piano blues.rock-and-roll.rockabilly.soul
623,1970,1976,Cliff Richard,6,pop.rock,52,2oRn0QuaWQ1hragGQ7XZ9s,0.0792,0.71,3576.266666666667,0.792,3.32e-05,0,-5.996,1,0.0453,116.687,0.858,0.1666666666666666,0.5555555555555556,0.2777777777777778,0.0,0.3703703703703703,0.6203703703703703,0.3518518518518518,0.0,0.0277777777777777,0.02803738317757,0.1515151515151515,0.3333333333333333,2.6296296296296298,1.4259259259259258,11,0.7272727272727273,9,1.2692307692307692,2,0.0025165908582506,4,True,True,False,False,False,False,0.0011750243138521,0.984811305999756,0.0057241460308432,0.0061845839954912,0.9937223792076112,0.0062775453552603,adult standards.brill building pop.bubblegum pop.classic uk pop.mellow gold.new wave pop.rock-and-roll.soft rock
624,1970,1978,Todd Rundgren,29,rock,49,5MRIlJbi80rdC8mHUh5bpk,0.748,0.57,3628.2166666666662,0.276,1.79e-05,5,-13.47,0,0.0394,174.288,0.321,0.3978494623655914,0.4408602150537634,0.1612903225806451,0.086021505376344,0.1612903225806451,0.064516129032258,0.2043010752688172,0.0,0.1290322580645161,0.0,0.119047619047619,0.8333333333333334,2.5161290322580645,2.5376344086021505,21,0.6379310344827587,10,1.383177570093458,6,0.0008268524941086,3,False,False,False,True,False,False,0.0233485158532857,0.1299597322940826,0.0158931855112314,0.82126784324646,0.0636198669672012,0.9363800883293152,album rock.art rock.classic rock.classic uk pop.country rock.folk rock.mellow gold.philly soul.power pop.rock.singer-songwriter.soft rock.symphonic rock.zolo
625,1970,1978,Switch,36,soul,24,2yb3gEoLLfxyF6cfQdflxq,0.255,0.706,3232.45,0.648,0.00167,7,-5.954,1,0.0505,88.974,0.769,0.46875,0.375,0.15625,0.125,0.203125,0.1875,0.28125,0.046875,0.15625,0.0634920634920634,0.2941176470588235,0.8333333333333334,2.609375,2.390625,17,1.0,11,1.4,4,0.0024749029374004,2,True,False,False,False,False,False,0.002163226949051,0.0018119707237929,0.0035607616882771,0.9917746782302856,0.0009263746323995,0.9990736246109008,
626,1980,1982,Alabama,18,country.rock,42,7HFkkFUwbGiQd6Hz2uS9kZ,0.198,0.748,3718.6666666666665,0.281,9.88e-05,0,-12.665,1,0.0678,93.994,0.489,0.2317073170731707,0.6829268292682927,0.0853658536585365,0.073170731707317,0.0853658536585365,0.5121951219512195,0.2439024390243902,0.1097560975609756,0.1829268292682926,0.074074074074074,0.0092592592592592,0.1666666666666666,3.207317073170732,2.6707317073170733,18,0.8695652173913043,8,1.4125,4,0.0010756543564001,2,False,False,False,False,False,False,0.0200451929122209,0.4730597138404846,0.1109615638852119,0.2032766491174698,0.2518789172172546,0.7481210231781006,country.country road.country rock
627,1970,1970,Chicago,9,rock,48,14vDlv40PzpXKBo6qmht6M,0.129,0.619,2982.2166666666667,0.773,0.0487,8,-7.345,1,0.063,124.78,0.722,0.1677018633540372,0.6832298136645962,0.1490683229813664,0.062111801242236,0.1490683229813664,0.5652173913043478,0.2298136645962732,0.0372670807453416,0.1118012422360248,0.04375,0.1180555555555555,0.5,3.639751552795031,3.577639751552795,24,0.4347826086956521,12,1.4696969696969695,11,0.0023472472936797,3,True,False,True,False,False,False,0.9917056560516356,0.0003316905058454,0.0007576067000627,0.0060290107503533,0.0001951074082171,0.99980491399765,adult standards.album rock.classic rock.folk rock.mellow gold.singer-songwriter.soft rock.yacht rock
628,1970,1977,Thelma Houston,1,dance.disco.pop,10,0M4IiNtcu6Ed0F1rY1Imzp,0.34,0.711,4181.333333333333,0.833,0.0,0,-7.092,0,0.094,120.015,0.637,0.1357142857142857,0.8357142857142857,0.0285714285714285,0.0214285714285714,0.0285714285714285,0.8142857142857143,0.3142857142857143,0.0,0.0071428571428571,0.0071942446043165,0.0555555555555555,0.3333333333333333,3.778571428571429,3.664285714285714,15,0.4698795180722891,10,1.3611111111111112,4,0.0004783163265306,2,False,False,False,False,False,False,0.2941643595695495,0.2051358371973037,0.0656091198325157,0.4270780384540558,0.0189908687025308,0.9810091257095336,disco.diva house.post-disco
629,1960,1965,Joan Baez,50,folk,31,7qY7QChY4O2D3QhwgvNx8R,0.91,0.33,3266.6666666666665,0.097,6.47e-05,0,-21.895,0,0.0331,102.039,0.129,0.425,0.575,0.0,0.0,0.0,0.825,0.325,0.15,0.1,0.1012658227848101,0.2291666666666666,0.3333333333333333,4.25,2.5,8,0.8333333333333334,9,1.0,2,0.0021428571428571,0,True,False,False,False,False,False,0.0005789790884591,0.9140456318855286,0.0139546273276209,0.006495869718492,0.9959591031074524,0.0040408470667898,american folk revival.folk.folk rock.singer-songwriter
630,1980,1987,Heart,7,rock,52,2G7ttyDosjWmunOYsNRm0C,0.203,0.601,4106.666666666667,0.73,2e-05,2,-11.103,1,0.0361,116.313,0.684,0.0222222222222222,0.9777777777777776,0.0,0.0,0.0,0.8444444444444444,0.2555555555555555,0.0,0.2444444444444444,0.0,0.0555555555555555,0.3333333333333333,3.311111111111111,2.7111111111111112,6,0.6744186046511628,8,1.100840336134454,7,0.0014610389610389,3,True,False,False,False,False,False,0.0004359988379292,0.9973500967025756,0.0007607592269778,0.0004066354013048,0.0408375896513462,0.959162414073944,album rock.classic rock.hard rock.heartland rock.mellow gold.new wave pop.rock.soft rock
631,1960,1961,The Crystals,20,pop,25,6tGldcIJJwByOYCjJglMAs,0.443,0.396,2495.366666666667,0.365,0.0,2,-7.985,1,0.0271,91.099,0.442,0.1538461538461538,0.8461538461538461,0.0,0.0,0.0,1.0,0.3384615384615385,0.0,0.2461538461538461,0.25,0.0,0.0,3.907692307692308,3.907692307692308,4,0.53125,7,1.805555555555556,5,0.0016029708392888,5,False,False,False,False,False,False,0.0004234004300087,0.0002657148288562,0.0003823080041911,0.9983587861061096,0.0732649564743042,0.9267350435256958,adult standards.brill building pop.bubblegum pop.classic girl group.rock-and-roll.rockabilly.soul
632,1970,1970,The Meters,56,funk.soul,36,5x9239aGsatbpoPHSbDXBv,0.12,0.683,3302.2166666666667,0.629,0.358,10,-14.908,0,0.132,174.713,0.932,0.0,1.0,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,1.2,1.2,2,0.5,7,0.7857142857142857,3,0.0006056537780177,0,True,False,False,False,False,False,,,,,,,classic soul.funk.instrumental soul.new orleans funk.soul.southern soul
